nama_toko,folder_toko,jenis,kunci,tipe,file_lokal,url,ukuran_byte
Hangs on You,toko3,JIBBITZ,JB-0000158,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000158.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000158.png,292505
Hangs on You,toko3,JIBBITZ,JB-0000159,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000159.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000159.png,244933
Hangs on You,toko3,JIBBITZ,JB-0000160,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000160.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000160.png,279665
Hangs on You,toko3,JIBBITZ,JB-0000161,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000161.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000161.png,195275
Hangs on You,toko3,JIBBITZ,JB-0000162,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000162.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000162.png,287764
Hangs on You,toko3,JIBBITZ,JB-0000163,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000163.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000163.png,260156
Hangs on You,toko3,JIBBITZ,JB-0000164,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000164.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000164.png,319824
Hangs on You,toko3,JIBBITZ,JB-0000165,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000165.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000165.png,265731
Hangs on You,toko3,JIBBITZ,JB-0000166,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000166.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000166.png,302172
Hangs on You,toko3,JIBBITZ,JB-0000167,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000167.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000167.png,271657
Hangs on You,toko3,JIBBITZ,JB-0000168,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000168.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000168.png,296658
Hangs on You,toko3,JIBBITZ,JB-0000169,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000169.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000169.png,260746
Hangs on You,toko3,JIBBITZ,JB-0000170,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000170.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000170.png,246224
Hangs on You,toko3,JIBBITZ,JB-0000171,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000171.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000171.png,227562
Hangs on You,toko3,JIBBITZ,JB-0000172,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000172.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000172.png,228584
Hangs on You,toko3,JIBBITZ,JB-0000173,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000173.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000173.png,263714
Hangs on You,toko3,JIBBITZ,JB-0000174,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000174.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000174.png,251145
Hangs on You,toko3,JIBBITZ,JB-0000175,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000175.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000175.png,276414
Hangs on You,toko3,JIBBITZ,JB-0000176,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000176.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000176.png,272534
Hangs on You,toko3,JIBBITZ,JB-0000177,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000177.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000177.png,263579
Hangs on You,toko3,JIBBITZ,JB-0000178,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000178.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000178.png,257761
Hangs on You,toko3,JIBBITZ,JB-0000179,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000179.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000179.png,310868
Hangs on You,toko3,JIBBITZ,JB-0000180,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000180.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000180.png,301727
Hangs on You,toko3,JIBBITZ,JB-0000181,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000181.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000181.png,218819
Hangs on You,toko3,JIBBITZ,JB-0000182,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000182.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000182.png,297948
Hangs on You,toko3,JIBBITZ,JB-0000183,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000183.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000183.png,269930
Hangs on You,toko3,JIBBITZ,JB-0000184,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000184.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000184.png,255454
Hangs on You,toko3,JIBBITZ,JB-0000185,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000185.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000185.png,246364
Hangs on You,toko3,JIBBITZ,JB-0000186,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000186.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000186.png,249174
Hangs on You,toko3,JIBBITZ,JB-0000187,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000187.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000187.png,249615
Hangs on You,toko3,JIBBITZ,JB-0000188,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000188.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000188.png,324845
Hangs on You,toko3,JIBBITZ,JB-0000189,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000189.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000189.png,235732
Hangs on You,toko3,JIBBITZ,JB-0000190,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000190.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000190.png,291371
Hangs on You,toko3,JIBBITZ,JB-0000191,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000191.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000191.png,186173
Hangs on You,toko3,JIBBITZ,JB-0000192,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000192.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000192.png,290901
Hangs on You,toko3,JIBBITZ,JB-0000193,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000193.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000193.png,332016
Hangs on You,toko3,JIBBITZ,JB-0000194,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000194.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000194.png,308984
Hangs on You,toko3,JIBBITZ,JB-0000195,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000195.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000195.png,352597
Hangs on You,toko3,JIBBITZ,JB-0000196,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000196.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000196.png,314819
Hangs on You,toko3,JIBBITZ,JB-0000197,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000197.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000197.png,225662
Hangs on You,toko3,JIBBITZ,JB-0000198,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000198.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000198.png,283629
Hangs on You,toko3,JIBBITZ,JB-0000199,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000199.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000199.png,273826
Hangs on You,toko3,JIBBITZ,JB-0000200,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000200.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000200.png,257198
Hangs on You,toko3,JIBBITZ,JB-0000201,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000201.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000201.png,735302
Hangs on You,toko3,JIBBITZ,JB-0000202,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000202.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000202.png,720035
Hangs on You,toko3,JIBBITZ,JB-0000203,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000203.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000203.png,687891
Hangs on You,toko3,JIBBITZ,JB-0000204,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000204.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000204.png,738446
Hangs on You,toko3,JIBBITZ,JB-0000205,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000205.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000205.png,731577
Hangs on You,toko3,JIBBITZ,JB-0000206,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000206.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000206.png,702518
Hangs on You,toko3,JIBBITZ,JB-0000207,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000207.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000207.png,694515
Hangs on You,toko3,JIBBITZ,JB-0000208,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000208.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000208.png,776501
Hangs on You,toko3,JIBBITZ,JB-0000209,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000209.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000209.png,734142
Hangs on You,toko3,JIBBITZ,JB-0000210,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000210.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000210.png,781271
Hangs on You,toko3,JIBBITZ,JB-0000211,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000211.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000211.png,692490
Hangs on You,toko3,JIBBITZ,JB-0000212,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000212.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000212.png,797024
Hangs on You,toko3,JIBBITZ,JB-0000213,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000213.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000213.png,660384
Hangs on You,toko3,JIBBITZ,JB-0000214,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000214.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000214.png,605785
Hangs on You,toko3,JIBBITZ,JB-0000215,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000215.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000215.png,843909
Hangs on You,toko3,JIBBITZ,JB-0000216,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000216.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000216.png,599554
Hangs on You,toko3,JIBBITZ,JB-0000217,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000217.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000217.png,679583
Hangs on You,toko3,JIBBITZ,JB-0000218,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000218.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000218.png,650837
Hangs on You,toko3,JIBBITZ,JB-0000219,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000219.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000219.png,657951
Hangs on You,toko3,JIBBITZ,JB-0000220,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000220.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000220.png,720682
Hangs on You,toko3,JIBBITZ,JB-0000221,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000221.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000221.png,528738
Hangs on You,toko3,JIBBITZ,JB-0000222,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000222.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000222.png,687279
Hangs on You,toko3,JIBBITZ,JB-0000223,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000223.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000223.png,774634
Hangs on You,toko3,JIBBITZ,JB-0000224,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000224.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000224.png,706233
Hangs on You,toko3,JIBBITZ,JB-0000225,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000225.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000225.png,698505
Hangs on You,toko3,JIBBITZ,JB-0000226,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000226.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000226.png,603197
Hangs on You,toko3,JIBBITZ,JB-0000227,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000227.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000227.png,628804
Hangs on You,toko3,JIBBITZ,JB-0000228,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000228.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000228.png,560766
Hangs on You,toko3,JIBBITZ,JB-0000229,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000229.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000229.png,829785
Hangs on You,toko3,JIBBITZ,JB-0000230,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000230.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000230.png,673084
Hangs on You,toko3,JIBBITZ,JB-0000231,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000231.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000231.png,558948
Hangs on You,toko3,JIBBITZ,JB-0000232,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000232.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000232.png,635388
Hangs on You,toko3,JIBBITZ,JB-0000233,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000233.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000233.png,641925
Hangs on You,toko3,JIBBITZ,JB-0000234,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000234.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000234.png,664617
Hangs on You,toko3,JIBBITZ,JB-0000235,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000235.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000235.png,648443
Hangs on You,toko3,JIBBITZ,JB-0000236,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000236.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000236.png,565474
Hangs on You,toko3,JIBBITZ,JB-0000237,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000237.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000237.png,580792
Hangs on You,toko3,JIBBITZ,JB-0000238,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000238.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000238.png,579015
Hangs on You,toko3,JIBBITZ,JB-0000239,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000239.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000239.png,653416
Hangs on You,toko3,JIBBITZ,JB-0000240,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000240.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000240.png,668082
Hangs on You,toko3,JIBBITZ,JB-0000241,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000241.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000241.png,665127
Hangs on You,toko3,JIBBITZ,JB-0000242,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000242.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000242.png,704197
Hangs on You,toko3,JIBBITZ,JB-0000243,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000243.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000243.png,684850
Hangs on You,toko3,JIBBITZ,JB-0000244,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000244.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000244.png,813196
Hangs on You,toko3,JIBBITZ,JB-0000245,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000245.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000245.png,614408
Hangs on You,toko3,JIBBITZ,JB-0000246,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000246.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000246.png,748047
Hangs on You,toko3,JIBBITZ,JB-0000247,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000247.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000247.png,701041
Hangs on You,toko3,JIBBITZ,JB-0000248,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000248.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000248.png,720374
Hangs on You,toko3,JIBBITZ,JB-0000249,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000249.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000249.png,556783
Hangs on You,toko3,JIBBITZ,JB-0000250,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000250.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000250.png,555111
Hangs on You,toko3,JIBBITZ,JB-0000751,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000751.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000751.png,123674
Hangs on You,toko3,JIBBITZ,JB-0000752,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000752.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000752.png,96937
Hangs on You,toko3,JIBBITZ,JB-0000753,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000753.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000753.png,97794
Hangs on You,toko3,JIBBITZ,JB-0000754,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000754.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000754.png,98210
Hangs on You,toko3,JIBBITZ,JB-0000755,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000755.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000755.png,97153
Hangs on You,toko3,JIBBITZ,JB-0000756,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000756.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000756.png,108978
Hangs on You,toko3,JIBBITZ,JB-0000757,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000757.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000757.png,111839
Hangs on You,toko3,JIBBITZ,JB-0000758,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000758.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000758.png,99622
Hangs on You,toko3,JIBBITZ,JB-0000759,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000759.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000759.png,103282
Hangs on You,toko3,JIBBITZ,JB-0000760,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000760.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000760.png,80449
Hangs on You,toko3,JIBBITZ,JB-0000761,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000761.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000761.png,94736
Hangs on You,toko3,JIBBITZ,JB-0000762,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000762.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000762.png,86099
Hangs on You,toko3,JIBBITZ,JB-0000763,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000763.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000763.png,91309
Hangs on You,toko3,JIBBITZ,JB-0000764,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000764.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000764.png,100872
Hangs on You,toko3,JIBBITZ,JB-0000765,varian,E:\Project\Mass upload shopee\foto-upload\toko3\jibbitz\JB-0000765.png,https://cdn.jsdelivr.net/gh/dennypa77/mass-upload@main/foto-upload/toko3/jibbitz/JB-0000765.png,85937
